Instance....: instances/I_200_15_S_1-124_9.txt
Algorithm...: Simulated Annealing (alpha=0.990, saMax=10M, t0=1)
Other params: maxIters=100M, seed=-1, timeLimit=3600.00s

    /--------------------------------------------------------\
    |     Iter |   RDP(%) |       S* |       S' |       Time | 
    |----------|----------|----------|----------|------------|
    |        0 |        - |     2376 |     2376 |       0.00 | s0
    |        3 |        - |     2353 |     2353 |       0.02 | *
    |        4 |        - |     2239 |     2239 |       0.02 | *
    |        7 |        - |     2145 |     2145 |       0.02 | *
    |        8 |        - |     2114 |     2114 |       0.02 | *
    |        9 |        - |     1924 |     1924 |       0.02 | *
    |       13 |        - |     1870 |     1870 |       0.03 | *
    |       16 |        - |     1803 |     1803 |       0.03 | *
    |       20 |        - |     1776 |     1776 |       0.03 | *
    |       21 |        - |     1745 |     1745 |       0.03 | *
    |       23 |        - |     1729 |     1729 |       0.03 | *
    |       25 |        - |     1726 |     1726 |       0.03 | *
    |       31 |        - |     1690 |     1690 |       0.03 | *
    |       39 |        - |     1683 |     1683 |       0.03 | *
    |       43 |        - |     1652 |     1652 |       0.03 | *
    |       44 |        - |     1630 |     1630 |       0.03 | *
    |       50 |        - |     1566 |     1566 |       0.04 | *
    |       57 |        - |     1531 |     1531 |       0.04 | *
    |       58 |        - |     1470 |     1470 |       0.04 | *
    |       61 |        - |     1465 |     1465 |       0.04 | *
    |       65 |        - |     1453 |     1453 |       0.04 | *
    |       67 |        - |     1422 |     1422 |       0.04 | *
    |       71 |        - |     1398 |     1398 |       0.04 | *
    |       74 |        - |     1397 |     1397 |       0.04 | *
    |       76 |        - |     1396 |     1396 |       0.04 | *
    |       88 |        - |     1386 |     1386 |       0.04 | *
    |       91 |        - |     1377 |     1377 |       0.04 | *
    |       95 |        - |     1372 |     1372 |       0.04 | *
    |       96 |        - |     1369 |     1369 |       0.04 | *
    |       97 |        - |     1367 |     1367 |       0.04 | *
    |       99 |        - |     1334 |     1334 |       0.05 | *
    |      101 |        - |     1320 |     1320 |       0.05 | *
    |      102 |        - |     1317 |     1317 |       0.05 | *
    |      130 |        - |     1294 |     1294 |       0.05 | *
    |      133 |        - |     1276 |     1276 |       0.05 | *
    |      134 |        - |     1258 |     1258 |       0.05 | *
    |      142 |        - |     1239 |     1239 |       0.05 | *
    |      144 |        - |     1237 |     1237 |       0.05 | *
    |      149 |        - |     1197 |     1197 |       0.05 | *
    |      150 |        - |     1189 |     1189 |       0.05 | *
    |      152 |        - |     1186 |     1186 |       0.05 | *
    |      156 |        - |     1185 |     1185 |       0.05 | *
    |      158 |        - |     1177 |     1177 |       0.05 | *
    |      163 |        - |     1171 |     1171 |       0.05 | *
    |      169 |        - |     1169 |     1169 |       0.06 | *
    |      171 |        - |     1139 |     1139 |       0.06 | *
    |      177 |        - |     1128 |     1128 |       0.06 | *
    |      179 |        - |     1127 |     1127 |       0.06 | *
    |      180 |        - |     1124 |     1124 |       0.06 | *
    |      184 |        - |     1122 |     1122 |       0.06 | *
    |      190 |        - |     1117 |     1117 |       0.06 | *
    |      192 |        - |     1099 |     1099 |       0.06 | *
    |      193 |        - |     1098 |     1098 |       0.06 | *
    |      197 |        - |     1093 |     1093 |       0.06 | *
    |      201 |        - |     1091 |     1091 |       0.06 | *
    |      216 |        - |     1087 |     1087 |       0.06 | *
    |      229 |        - |     1086 |     1086 |       0.06 | *
    |      231 |        - |     1084 |     1084 |       0.06 | *
    |      323 |        - |     1082 |     1082 |       0.06 | *
    |      326 |        - |     1071 |     1071 |       0.06 | *
    |      343 |        - |     1061 |     1061 |       0.06 | *
    |      345 |        - |     1047 |     1047 |       0.07 | *
    |      383 |        - |     1044 |     1044 |       0.07 | *
    |      388 |        - |     1041 |     1041 |       0.07 | *
    |      399 |        - |     1028 |     1028 |       0.07 | *
    |      400 |        - |     1007 |     1007 |       0.07 | *
    |      404 |        - |      998 |      998 |       0.07 | *
    |      405 |        - |      992 |      992 |       0.07 | *
    |      419 |        - |      981 |      981 |       0.07 | *
    |      425 |        - |      969 |      969 |       0.07 | *
    |      431 |        - |      960 |      960 |       0.07 | *
    |      458 |        - |      954 |      954 |       0.07 | *
    |      491 |        - |      950 |      950 |       0.07 | *
    |      502 |        - |      948 |      948 |       0.07 | *
    |      517 |        - |      945 |      945 |       0.07 | *
    |      542 |        - |      940 |      940 |       0.07 | *
    |      543 |        - |      937 |      937 |       0.07 | *
    |      560 |        - |      932 |      932 |       0.08 | *
    |      571 |        - |      927 |      927 |       0.08 | *
    |      634 |        - |      924 |      924 |       0.08 | *
    |      661 |        - |      922 |      922 |       0.08 | *
    |      675 |        - |      919 |      919 |       0.08 | *
    |      677 |        - |      905 |      905 |       0.08 | *
    |      699 |        - |      903 |      903 |       0.08 | *
    |      704 |        - |      895 |      895 |       0.08 | *
    |      705 |        - |      894 |      894 |       0.08 | *
    |      766 |        - |      891 |      891 |       0.08 | *
    |      771 |        - |      890 |      890 |       0.08 | *
    |      785 |        - |      887 |      887 |       0.08 | *
    |      818 |        - |      885 |      885 |       0.08 | *
    |      875 |        - |      883 |      883 |       0.09 | *
    |      892 |        - |      878 |      878 |       0.09 | *
    |      902 |        - |      877 |      877 |       0.09 | *
    |      906 |        - |      876 |      876 |       0.09 | *
    |      925 |        - |      874 |      874 |       0.09 | *
    |      928 |        - |      872 |      872 |       0.09 | *
    |      961 |        - |      867 |      867 |       0.09 | *
    |      963 |        - |      861 |      861 |       0.09 | *
    |      965 |        - |      859 |      859 |       0.09 | *
    |      995 |        - |      857 |      857 |       0.09 | *
    |      998 |        - |      854 |      854 |       0.09 | *
    |     1024 |        - |      853 |      853 |       0.09 | *
    |     1029 |        - |      851 |      851 |       0.09 | *
    |     1069 |        - |      850 |      850 |       0.09 | *
    |     1114 |        - |      848 |      848 |       0.09 | *
    |     1132 |        - |      841 |      841 |       0.09 | *
    |     1137 |        - |      840 |      840 |       0.09 | *
    |     1151 |        - |      839 |      839 |       0.09 | *
    |     1161 |        - |      837 |      837 |       0.10 | *
    |     1164 |        - |      834 |      834 |       0.10 | *
